subject_id,copy_number,fusion_fission,mitophagy,heterogeneity,metabolism_>_carbohydrate_metabolism_>_tca_cycle,metabolism_>_metals_and_cofactors_>_copper_metabolism,metabolism_>_metals_and_cofactors_>_fe_s_containing_proteins,mitochondrial_dynamics_and_surveillance,mitochondrial_dynamics_and_surveillance_>_cristae_formation,mitochondrial_dynamics_and_surveillance_>_fission,mitochondrial_dynamics_and_surveillance_>_fusion,mitochondrial_dynamics_and_surveillance_>_organelle_contact_sites,oxphos_>_complex_i_>_ci_subunits,oxphos_>_complex_ii_>_cii_subunits,oxphos_>_complex_iv_>_civ_subunits,oxphos_>_complex_v_>_cv_subunits,oxphos_>_oxphos_subunits,protein_import,signaling_>_calcium_homeostasis_>_calcium_cycle,signaling_>_calcium_homeostasis_>_mitochondrial_permeability_transition_pore,small_molecule_transport,small_molecule_transport_>_slc25a_family,sorting_and_homeostasis_>_protein_homeostasis_>_chaperones,sorting_and_homeostasis_>_protein_import_and_sorting_>_tom,MHI
MS141070QE_Bruno_Lyden_M9,,,,,7.11750545587226e-05,0.0,0.0,0.0,0.0,9.078418821659666e-05,0.0,0.0,0.0,7.11750545587226e-05,0.0,0.0001994290290065736,0.0002706040835652962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS141075QE_Bruno_Lyden_SAOS-LM7,,,,,0.0,0.0,0.0,0.0,0.0,6.580397256570975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS141162QE_Bruno_Lyden_DU145,,,,,0.0,0.0,0.0,0.0,0.0,5.3440424607283026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS141162QE_Bruno_Lyden_PC3,,,,,0.0,0.0,0.0,0.0,0.0,5.906426555098106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS141285QE_Hector_Lyden_VCAP,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9516703555652858e-05,2.9516703555652858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS141285QE_Hector_Lyden_VCAP_repeat,,,,,0.0,0.0,0.0,0.0,0.0,4.198429306760653e-05,0.0,0.0,0.0,0.0,0.0,2.2491547534412075e-05,2.2491547534412075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14699QE_Bruno_Lyden_SAOS,,,,,0.0,0.0,0.0,4.210424253845272e-06,0.0,1.3842054543581466e-05,0.0,0.0,0.0,0.0,0.0,0.00015017484129833253,0.00015017484129833253,4.210424253845272e-06,0.0,0.0,0.0,0.0,0.0,4.210424253845272e-06,0.0
MS14699QE_Bruno_Lyden_SNPNDW,,,,,0.0,0.0,0.0,0.0,0.0,1.6670611091313637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14699QE_Bruno_Lyden_U2OS,,,,,0.0,0.0,0.0,0.0,0.0,1.2707053379916863e-05,0.0,0.0,0.0,0.0,0.0,3.3310509364970346e-05,3.3310509364970346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14722QE_Bruno_Lyden_HLIEC,,,,,8.541807451755618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.541807451755618e-05,0.0,0.00022252773213805166,0.0003079458066556079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14722QE_Bruno_Lyden_HT29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009596427049304124,0.0009596427049304124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14722QE_Bruno_Lyden_SW620,,,,,0.0,5.938782878963976e-05,0.0,0.0,0.0,4.42811752071137e-05,0.0,9.270308500964338e-05,5.284215118691945e-06,0.0,0.0,0.00016373438861934375,0.0001690186037380357,0.00010966239155253243,5.938782878963976e-05,9.270308500964338e-05,9.270308500964338e-05,5.938782878963976e-05,0.00010966239155253243,0.0,0.0
MS14759QE_Bruno_Lyden_5B2_brain,,,,,0.0,0.0,0.0,0.0,0.0,1.3792070998675576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14761QE_Hector_Lyden_HMeso,,,,,0.0,0.0,0.0,0.0,0.0,1.339466359797964e-05,0.0,2.271072257448966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271072257448966e-05,2.271072257448966e-05,0.0,0.0,0.0,0.0
MS14761QE_Hector_Lyden_LP9,,,,,0.0,0.0,0.0,0.0,0.0,3.7274810937494994e-05,0.0,0.0,0.0,0.0,0.0,7.746606271506595e-05,7.746606271506595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14761QE_Hector_Lyden_ORT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379069188508562e-06,3.379069188508562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14761QE_Hector_Lyden_h2373,,,,,0.0,0.0,0.0,0.0,0.0,1.6376461633601578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14787QE_Hector_Lyden_HGC27,,,,,0.00012477215488643624,0.00015771583109227275,5.257719796046829e-06,0.0,0.0,3.738398937832085e-05,0.0,2.944166379695437e-05,1.436073051985335e-05,0.00012477215488643624,0.0,0.0005015249383572201,0.0006406578237635097,3.483585616206624e-05,0.00015771583109227275,2.944166379695437e-05,2.944166379695437e-05,0.00015771583109227275,3.483585616206624e-05,0.0,0.0
MS14787QE_Hector_Lyden_LNCap,,,,,0.0,9.669013490263051e-05,0.0,0.0,0.0,0.0,0.0,0.0001573464293673877,0.0,0.0,0.0,0.00024298523977607153,0.00024298523977607153,5.455294125373266e-05,9.669013490263051e-05,0.0001573464293673877,0.0001573464293673877,9.669013490263051e-05,5.455294125373266e-05,0.0,0.0
MS14787QE_Hector_Lyden_WCMC-191,,,,,0.00010206616866672831,0.0001527382983220658,0.0,1.0126811912592663e-05,0.0,0.00017430496381676264,0.0,1.0653183233748395e-05,3.4017761134897996e-06,0.00010206616866672831,0.0,0.0001653328889258311,0.0002708008337060492,9.657855310969132e-05,0.0001527382983220658,1.0653183233748395e-05,1.0653183233748395e-05,0.0001527382983220658,8.645174119709865e-05,1.0126811912592663e-05,0.0
MS14837QE_Bruno_Lyden_AsPc1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740340787528691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740340787528691e-05,7.740340787528691e-05,0.0,0.0,0.0,0.0
MS14837QE_Bruno_Lyden_PANC1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014399181112116944,0.00014399181112116944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14866QE_Hector_Lyden_MEL01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242589027260342e-05,0.0,0.0,0.0,9.314277115759501e-05,9.314277115759501e-05,0.0,0.0,9.242589027260342e-05,9.242589027260342e-05,0.0,0.0,0.0,0.0
MS14866QE_Hector_Lyden_MEL176,,,,,3.31218603887553e-05,0.0,0.0,0.0,0.0,3.567344841499563e-05,0.0,0.0,0.0,3.31218603887553e-05,0.0,0.000354828774478076,0.0003879506348668313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14866QE_Hector_Lyden_MEL191,,,,,0.00015452481295421893,0.0,0.0,0.0,0.0,4.450296718046433e-05,0.0,0.0,0.0,0.00015452481295421893,0.0,0.0001800996030619752,0.0003346244160161941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14866QE_Hector_Lyden_MEL211,,,,,0.0,3.03907776816645e-05,0.0,0.0,0.0,1.2610768589124285e-05,0.0,2.1797255694612173e-05,0.0,0.0,0.0,0.00010165839765051318,0.00010165839765051318,0.0,3.03907776816645e-05,2.1797255694612173e-05,2.1797255694612173e-05,3.03907776816645e-05,0.0,0.0,0.0
MS14901QE_Bruno_Lyden_Kasumi-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0001269852699602615,0.0,0.0,0.0,0.0,0.0,2.4926088773391966e-05,2.4926088773391966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS14901QE_Bruno_Lyden_OCI-AML3,,,,,0.0,0.0,0.0,0.0,0.0,0.00023339068470646862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151440QE_Bruno_Lyden_CCG9911_Wilms_tumor,,,,,3.0527454564100534e-05,0.00012659145583562641,0.0,0.0,0.0,0.00012162184516742829,0.0,4.211884231441078e-05,0.0,3.0527454564100534e-05,0.0,0.00027769557852391053,0.00030822303308801106,2.911724780749182e-05,0.00012659145583562641,4.211884231441078e-05,4.211884231441078e-05,0.00012659145583562641,2.911724780749182e-05,0.0,0.0
MS151510QE_Bruno_Lyden_Rhabdomysarcoma_CT10,,,,,2.9203361825208932e-05,0.0,0.0,0.0,0.0,0.00010059870317247545,0.0,0.0,0.0,2.9203361825208932e-05,0.0,0.0001285801392910122,0.00015778350111622115,1.3293284955575013e-05,0.0,0.0,0.0,0.0,1.3293284955575013e-05,0.0,0.0
MS151510QE_Bruno_Lyden_Rhabdomysarcoma_RD,,,,,4.061167066621313e-05,8.542211051854193e-06,0.0,0.0,0.0,7.236158605972956e-05,0.0,0.0,0.0,4.061167066621313e-05,0.0,0.00013295431336886334,0.00017356598403507647,1.4494970384658363e-05,8.542211051854193e-06,0.0,0.0,8.542211051854193e-06,1.4494970384658363e-05,0.0,0.0
MS151510QE_Bruno_Lyden_Wilms_tumor_CLS1,,,,,0.00012844719239999086,0.000147671004254179,0.0,0.0,0.0,8.449152357752491e-05,0.0,3.218570032815704e-05,0.0,0.00012844719239999086,0.0,0.00030583268369022566,0.0004342798760902165,0.00012539458134018985,0.000147671004254179,3.218570032815704e-05,3.218570032815704e-05,0.000147671004254179,0.00012539458134018985,0.0,0.0
MS151558QE_Bruno_Lyden_BC1,,,,,1.5232701576513907e-06,0.0,0.0,0.0,0.0,9.052606039838674e-06,0.0,0.00012760673447020687,0.0,1.5232701576513907e-06,3.361949179451592e-06,9.396318952884625e-05,9.884840886594922e-05,8.766489571920664e-06,0.0,0.00012760673447020687,0.00012760673447020687,0.0,8.766489571920664e-06,0.0,0.0
MS151558QE_Bruno_Lyden_BC2,,,,,6.981252446528041e-05,8.671498288765252e-05,1.0086997934848004e-05,2.3899814710441772e-05,7.895355644718734e-07,5.804766577114791e-06,7.895355644718734e-07,0.0001843728171361275,1.0086997934848004e-05,6.981252446528041e-05,7.663283550748573e-06,0.00028450227846994194,0.00037206508442081895,6.271756423801428e-05,8.671498288765252e-05,0.0001843728171361275,0.0001843728171361275,8.671498288765252e-05,3.8817749527572506e-05,2.3899814710441772e-05,0.0
MS151618QE_Bruno_Lyden_MEL1A,,,,,0.0,0.0,0.0,0.0,0.0,0.00019203204072874188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151618QE_Bruno_Lyden_MEL1B,,,,,0.0,0.0,0.0,0.0,0.0,0.00035963239694997715,0.0,0.0,0.0,0.0,0.0,2.163789073184112e-05,2.163789073184112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151618QE_Bruno_Lyden_MEL2,,,,,0.0,0.0,0.0,0.0,0.0,0.00018361562076356976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151618QE_Bruno_Lyden_MEL3,,,,,0.0,0.0,0.0,0.0,0.0,0.0002646752947887262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151641QE_Bruno_Lyden_MDA-231-BR_YONEDA,,,,,0.0,2.9652050474672e-05,0.0,0.0,0.0,0.00015868073863985375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9652050474672e-05,0.0,0.0,2.9652050474672e-05,0.0,0.0,0.0
MS151670QE_Bruno_Lyden_HEK_WT,,,,,0.0,0.0,0.0,0.0,0.0,0.00021510421528576283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151670QE_Bruno_Lyden_MDA_WT,,,,,0.0,0.0,0.0,0.0,0.0,0.00037623862539150165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151726QE_Bruno_Lyden_Kelly,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4091498837789204e-05,0.0,0.0,0.0,3.5138493755367614e-05,3.5138493755367614e-05,2.36852822015433e-06,0.0,1.4091498837789204e-05,1.4091498837789204e-05,0.0,2.36852822015433e-06,0.0,0.0
MS151726QE_Bruno_Lyden_bone_met_4,,,,,0.0,0.0,0.0,0.0,0.0,8.180797689930152e-05,0.0,0.0,0.0,0.0,0.0,7.240250468117871e-05,7.240250468117871e-05,3.345891213842229e-06,0.0,0.0,0.0,0.0,3.345891213842229e-06,0.0,0.0
MS151726QE_Bruno_Lyden_bone_met_5,,,,,0.0,4.586472748617891e-05,0.0005298809991812886,0.0,1.2094211677155932e-06,0.00015670442946260382,6.241571852154827e-06,5.032150684439234e-06,0.0005298809991812886,0.0,0.0,0.0002274001214927308,0.0007572811206740194,0.0,4.586472748617891e-05,0.0,0.0,4.586472748617891e-05,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_4175_lung_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,6.322684977770296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_4175_lung_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,0.0001499035225159544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_4175_lung_tropic_3,,,,,0.0,0.0,0.0,0.0,0.0,0.00010706646634836312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_HCT116_liver_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,4.8363760238571766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.353087457679545e-06,0.0,0.0,0.0,0.0,7.353087457679545e-06,0.0,0.0
MS151767QE_Bruno_Lyden_HCT116_liver_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,4.7616960815120566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_HCT116_liver_tropic_3,,,,,0.0,0.0,0.0,0.0,0.0,4.2707304952562276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_MDA_parental_1,,,,,0.0,0.0,0.0,0.0,0.0,8.312007847544566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_MDA_parental_2,,,,,0.0,0.0,0.0,0.0,0.0,0.0001832982382168747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_MDA_parental_3,,,,,0.0,0.0,0.0,0.0,0.0,0.00014856009181465207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_Yoneda_brain_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,5.449211283271569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_Yoneda_brain_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,0.00011090825144033766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151767QE_Bruno_Lyden_Yoneda_brain_tropic_3,,,,,0.0,0.0,0.0,0.0,0.0,8.494504266892434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_130,,,,,5.072662044368868e-06,5.492374039061044e-05,0.0,0.0,0.0,0.0,0.0,2.1243218194400217e-05,0.0,5.072662044368868e-06,0.0,5.1299821516724586e-05,5.637248356109345e-05,4.508673407455107e-05,5.492374039061044e-05,2.1243218194400217e-05,2.1243218194400217e-05,5.492374039061044e-05,4.508673407455107e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_138,,,,,0.0,0.0,6.85995077304743e-05,0.0,0.0,6.28797027135789e-06,0.0,4.935437877606308e-05,8.278548260300095e-05,0.0,1.2837830013086167e-05,8.7180647408551e-05,0.00018280396002463812,6.378521076526798e-05,0.0,4.935437877606308e-05,4.935437877606308e-05,0.0,6.378521076526798e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_303,,,,,0.0,4.0490647079397504e-05,1.164393675194893e-05,0.0,0.0,0.0,0.0,1.1145154264378453e-05,1.164393675194893e-05,0.0,0.0,2.592949425961431e-06,1.423688617791036e-05,2.0520036872545853e-05,4.0490647079397504e-05,1.1145154264378453e-05,1.1145154264378453e-05,4.0490647079397504e-05,2.0520036872545853e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_320,,,,,0.0,3.134646890195873e-05,0.0,0.0,0.0,0.0,0.0,2.0797024953260054e-05,2.1410968836107172e-05,0.0,0.0,8.338341093317755e-06,2.9749309929424927e-05,7.995148648745355e-05,3.134646890195873e-05,2.0797024953260054e-05,2.0797024953260054e-05,3.134646890195873e-05,7.995148648745355e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_322,,,,,0.0,0.0,2.532907460549532e-05,0.0,0.0,0.0,0.0,3.4706434135707055e-05,4.5044189619569115e-05,0.0,1.9251522783760952e-05,1.2692555714942858e-05,7.698826811827293e-05,8.011091758359755e-05,0.0,3.4706434135707055e-05,3.4706434135707055e-05,0.0,8.011091758359755e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_330,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063637957112766e-05,3.1063637957112766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_428,,,,,0.0,2.20832667231113e-05,0.0,0.0,0.0,0.0,0.0,6.426739658666869e-06,0.0,0.0,0.0,1.7916008820825498e-05,1.7916008820825498e-05,1.639464509458915e-05,2.20832667231113e-05,6.426739658666869e-06,6.426739658666869e-06,2.20832667231113e-05,1.639464509458915e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_440,,,,,0.0,4.3620624087933234e-05,0.0,0.0,0.0,0.0,0.0,6.502380152971625e-05,0.0,0.0,0.0,2.5996227970956995e-06,2.5996227970956995e-06,0.00016100299886973604,4.3620624087933234e-05,6.502380152971625e-05,6.502380152971625e-05,4.3620624087933234e-05,0.00016100299886973604,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_449,,,,,0.0,6.32858515835472e-05,5.274661593559624e-05,0.0,0.0,0.0,0.0,3.693614267600692e-05,7.415642102789552e-05,0.0,0.0,3.189072838438607e-05,0.00010604714941228159,3.762059018291503e-05,6.32858515835472e-05,3.693614267600692e-05,3.693614267600692e-05,6.32858515835472e-05,3.762059018291503e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_453,,,,,6.797404773167695e-05,0.0004144422185831745,5.056685815991032e-05,0.0,8.053270172931249e-06,5.679931942105964e-05,8.053270172931249e-06,0.00010308280371045839,0.0002122191061125213,6.797404773167695e-05,1.6612063011828316e-05,0.0003866727916756555,0.000683478008531682,0.0003742467799888992,0.0004144422185831745,0.00010308280371045839,0.00010308280371045839,0.0004144422185831745,0.0003742467799888992,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_463,,,,,1.853520235926991e-05,6.396135257471864e-05,0.0001563762682410886,0.0,0.0,0.0,0.0,5.635129581937666e-05,0.00020424752413497038,1.853520235926991e-05,3.7985373599226686e-05,0.00045845887130517153,0.0007192269713986385,3.7271672966707243e-06,6.396135257471864e-05,5.635129581937666e-05,5.635129581937666e-05,6.396135257471864e-05,3.7271672966707243e-06,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_467,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014352536328597398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014352536328597398,0.00014352536328597398,0.0,0.0,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_468,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010584331448779337,0.00010584331448779337,4.22108578553986e-06,0.0,0.0,0.0,0.0,4.22108578553986e-06,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_478,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4984580015448e-05,0.0,0.0,0.0,2.1908028643615868e-05,2.1908028643615868e-05,8.766859496590774e-06,0.0,2.4984580015448e-05,2.4984580015448e-05,0.0,8.766859496590774e-06,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_530,,,,,0.0,0.00015695601251277736,0.00010110143358567907,0.0,0.0,0.0,0.0,0.00019541622007221792,0.00017685851129854325,0.0,7.667970766448174e-05,6.85622851854268e-05,0.0003221005041484518,0.000460480859323539,0.00015695601251277736,0.00019541622007221792,0.00019541622007221792,0.00015695601251277736,0.000460480859323539,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_93,,,,,0.0,0.0001402366221596329,7.996723804290273e-05,0.0,0.0,0.0,0.0,2.7992042218797684e-05,0.00011596768531987051,0.0,8.822787668775674e-06,0.00021339477581887108,0.0003381852488075173,3.836725947296527e-05,0.0001402366221596329,2.7992042218797684e-05,2.7992042218797684e-05,0.0001402366221596329,3.836725947296527e-05,0.0,0.0
MS151786QE_Jonathan_Jarnagin_bile_94,,,,,3.618203626471639e-05,0.00010874367800800868,2.8941229642991993e-05,0.0,0.0,0.0,0.0,9.452115360690333e-05,8.026496330445465e-05,3.618203626471639e-05,5.1470379287500035e-05,0.0003334958493961108,0.0005014132282527818,6.40018739588458e-05,0.00010874367800800868,9.452115360690333e-05,9.452115360690333e-05,0.00010874367800800868,6.40018739588458e-05,0.0,0.0
MS151831QE_Bruno_Lyden_MDA-MB-468_repeat,,,,,0.00022369650874843437,0.0001150617885315547,3.96329027937154e-06,0.0,3.604894892334048e-05,7.568816485524875e-05,3.604894892334048e-05,4.2932716506355456e-05,3.96329027937154e-06,0.00022369650874843437,0.0,0.000451446150094802,0.0006791059491226079,3.33005315519334e-05,0.0001150617885315547,4.2932716506355456e-05,4.2932716506355456e-05,0.0001150617885315547,3.33005315519334e-05,0.0,0.0
MS151831QE_Bruno_Lyden_MDA_MB_468,,,,,0.00014384172950116604,8.850597814551976e-05,0.0,0.0,0.0,0.0002627964287671314,0.0,0.0,0.0,0.00014384172950116604,0.0,0.00018360856107783196,0.000327450290578998,1.6079347792334042e-05,8.850597814551976e-05,0.0,0.0,8.850597814551976e-05,1.6079347792334042e-05,0.0,0.0
MS151860QE_Bruno_Lyden_1_prostate,,,,,8.042122346318701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042122346318701e-05,0.0,0.0012993906634791322,0.0013798118869423192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151860QE_Bruno_Lyden_2_kidney,,,,,0.000519238578164732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000519238578164732,0.0,0.001980759435719946,0.0024999980138846784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151860QE_Bruno_Lyden_3_lung,,,,,0.0003449442798851628,0.0,7.736837223164279e-05,0.0,0.0,1.2864174822154441e-05,0.0,0.0,7.736837223164279e-05,0.0003449442798851628,0.0,0.0011444261223650552,0.0015667387744818608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151860QE_Bruno_Lyden_4_normal,,,,,0.0006612749935254636,0.0,3.559321553533247e-05,0.0,0.0,6.145642133657662e-05,0.0,0.0,3.559321553533247e-05,0.0006612749935254636,0.0,0.0020978296430107764,0.0027946978520715727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151860QE_Bruno_Lyden_5_breast,,,,,0.0006706370644396017,0.0,0.00014836489825395804,0.0,0.0,4.935602236459558e-05,0.0,0.0,0.00014836489825395804,0.0006706370644396017,0.0,0.003462707664647882,0.004281709627341442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151860QE_Bruno_Lyden_6_osteosarcoma,,,,,0.0004782635609479538,0.0,0.0001092034321950231,0.0,0.0,0.00011139018401252335,0.0,0.0,0.0001092034321950231,0.0004782635609479538,0.0,0.0023918967323769322,0.002979363725519909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS151936QE_Bruno_Lyden_Nalm6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8596594948916497e-05,1.8596594948916497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS152035QE_Bruno_Lyden_1833_bone_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,0.0001099563760752871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS152035QE_Bruno_Lyden_1833_bone_tropic_1_b,,,,,0.0,1.2601586983916206e-05,0.0,0.0,0.0,0.00010838627123232293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.730336599758501e-06,1.2601586983916206e-05,0.0,0.0,1.2601586983916206e-05,3.730336599758501e-06,0.0,0.0
MS152035QE_Bruno_Lyden_1833_bone_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,8.534244668484034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS152035QE_Bruno_Lyden_1833_bone_tropic_2_b,,,,,0.0,0.0,0.0,0.0,0.0,0.0001446896352024105,0.0,0.0,0.0,0.0,0.0,1.0599546769228717e-05,1.0599546769228717e-05,3.4203870027784495e-06,0.0,0.0,0.0,0.0,3.4203870027784495e-06,0.0,0.0
MS152035QE_Bruno_Lyden_1833_bone_tropic_3,,,,,0.0,1.9465780970976705e-05,0.0,0.0,0.0,0.00014527495969438015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9465780970976705e-05,0.0,0.0,1.9465780970976705e-05,0.0,0.0,0.0
MS152035QE_Bruno_Lyden_1833_bone_tropic_3_b,,,,,0.0,0.0,0.0,0.0,0.0,8.376964056510475e-05,0.0,3.0962666965258785e-06,0.0,0.0,0.0,0.0,0.0,2.795745712623065e-06,0.0,3.0962666965258785e-06,3.0962666965258785e-06,0.0,2.795745712623065e-06,0.0,0.0
